tourist_destination,review_post
Tam-awan Village,"I love nature and Tam-awan is one of the places you can go to relax with adventure.And if you are an art lover, you will appreciate the painting collection they have."
Tam-awan Village,Love here
Tam-awan Village,Nice place to take a leisurely stroll.A place where you can have the feeling of a jungle for a while.
Tam-awan Village,"We hiked with senior citizen we were surprised to climb faster than us .. We were under estimate to mother ... It was easy to climb cases with a wet part ""the slippery slope"" hahaha .. The beauty of native houses seems I'm back in my teens .. Free!"
Tam-awan Village,"It's nice to go around here, although when I went there, there was absolutely nothing."
Tam-awan Village,"only three stars, because it is a bit far from Baguio town, and the views are limited, so it's not too good to climb the mountain because it's steep and tedious and it looks like nothing good can be seen at the top, just good to go because the paitings can be seen immediately. Also the huts, if you have time to wander around, it's okay to go to this place"
Tam-awan Village,It is very beautiful and has many beautiful adventures
Tam-awan Village,Postmodern style accommodation.A great experience for everyone who wants to experience something far away from normal accommodation and want to be close to nature. Also functions as an exhibition for regional artists.
Tam-awan Village,Tired of climbing the trail. Hope you have a gazebo or chair in VIewdeck 2 to relax. The railings would have been given to Viewdeck 2 because some of the older people would have climbed it but had stopped because it didn't seem to be in danger. (the disease bes)4 stars still due to ifugao huts and artworks.
Tam-awan Village,"A must visit place when in Benguet. There's a gallery if you're an art lover, there are groups of people performing indigenous Cordillera dances, and you can also try a little bit of hiking to complete the experience."
Tam-awan Village,The place is like a small furrowWhere the roads are very small wandering through it full of quarrelsOverall beautiful and terrible atmosphereFor those who are mainly located in Baki they deserve a visitThere is no foodEither if you cut a long distance do not recommend it
Tam-awan Village,"Even if you take a leisurely look around a section of the mountainside, the life of the indigenous people is reproduced in a course of about 30 minutes. There are original souvenirs not found in Baguio City."
Tam-awan Village,Beautiful
Tam-awan Village,Very colorful!))
Tam-awan Village,Very bad. The parking lot is muddy. It's always there. It's not always. It's advertised. Very risky
Tam-awan Village,Nature and art lovers will love the place. I am hoping to fix the defects or make it better for more to go.
Tam-awan Village,Several huts spread over the hill. Interesting descriptions. A bit of a climb. Pleasant experience.
Tam-awan Village,"A beautiful place, an old garden, a lot of beautiful things, and an opportunity to make a portrait for yourself in the tourist city of Baguio, Philippines"
Tam-awan Village,Happy PNK manga taga dating daan. Thank GodThe view is beautiful and it's my place to sleep free ercon
Tam-awan Village,Well worth it☺️
Tam-awan Village,Yung garden krmihan damo lng na andun n tlga. View deck is just a view of some roofs and houses. Needs more improvement and as i saw mdami pa nmn sila pnpgwa. The food is delicious but gold in price. One thing I liked is the foggy weather there .. not for oldies because it's just stairs and uphill.
Tam-awan Village,Great place to relax. Cute artwork on girl's cr
Tam-awan Village,Not much to go but cheap souvenirs
Tam-awan Village,The village is wonderful and wandering between the fragrant history and nature surrounding the site
Tam-awan Village,You have a beautiful view inside 😊
Tam-awan Village,Still a win here. 💚💚💚
Tam-awan Village,Soso
Tam-awan Village,"Nice mini-hike. There is also a big cat, super cute"
Tam-awan Village,If you are environmentally friendly this is good for you... ;))
Tam-awan Village,"niceGood, good food"
Tam-awan Village,Chicks are the only ones watching
Tam-awan Village,Very good folk village with strong folk customs
Tam-awan Village,part of being Filipino
Tam-awan Village,Very cold during dawn
Tam-awan Village,Beautiful and special
Tam-awan Village,Identify people who have lived a while before us
Tam-awan Village,I was only happy with the fish hahaha
Tam-awan Village,Visiting the city aloneinteresting
Tam-awan Village,Tiring. (My partner said hahaha.)
Tam-awan Village,Go haha
Tam-awan Village,Great for family bonding
Tam-awan Village,prepare for some minor moves
Tam-awan Village,It is cold here...
Tam-awan Village,waste of time
Igorot Stone Kingdom,"Interesting to look at, challenging to finish looking at unless you're used to trekking. There's much walking and climbing on both left and right sides, and it's not suitable for seniors. The angle of inclination for its slope appears to be retained as is that's why it's tough.The left side from the entrance uses a lot of stones and looks rural while the right side has lesser stones and is like a western-inspired castle exterior. If you choose the left side first, you'd get tired, so better to choose the right side first. It's the side with proper stairs and the tunnel with stones painted like gold. The statues on this side look nice.The left side has a way of sparking your imagination. There are also references to Philippine folklore on this side especially on the gods.What's bothered me on the stone side was the lack of safety precautions in the area. The fence is barely there and is quite flimsy, the stair stone steps tiny, and if you slip, that's a super long way down!This left side has the Igorot costume fitting for a fee of 50 pesos for pictorial and several good photo spots for the view.They also have official photographers in the area who print the photo for a fee of 250 pesos when we came to ask.It's worth a visit, but do take your time, it can't be climbed and finished so quickly if you're easily tired. Rushing this place would spoil the experience."
Igorot Stone Kingdom,It was my first time here and I think it's a really nice place. It's great to see this amazing stone temple giving people some bits of history about the Igorot tribe. Good for picture taking but you must be brave enough to climb to the top to appreciate this beautiful picturesque.
Igorot Stone Kingdom,"I personally admired the effort put into constructing this kingdom of stone. They deserve the visit. We really enjoyed taking photos of the stone structures that appear like stair-like terraces. It gives you a glimpse of history of the Igorot communities. With the actual houses and garden, this is a must see!"
Igorot Stone Kingdom,"The spot is still developing as it was made during pandemic. Some parts of it were not yet finished, workers are seen while visitors are in. The rate per person is 100 pesos. I think it’s a bit pricey but, it’s understandable as it is a privately owned tourist spot."
Igorot Stone Kingdom,"Entrance fee is Php100. Pretty crowded during the mid of the day. Great place to do a  hike.  A good place for photography because of it’s unique structure and architecture. After a 30-minute to an 1 -hour of walking, some variety of storesare available outside the kingdom for snack and drinks. A comfy pair of  shoes are advisable because there’s a lot of walking/hiking to see the other unique parts of the kingdom."
Igorot Stone Kingdom,"View is beautiful. It is a stone throw tourist attraction from our relative's house so we went there as early as 7AM. Because the place gets packed by 8AM onwards, especially on holidays and weekends. Good for picture taking and learning bits about Igorot History. Entrance fee as of May 2022 is 100.00 per person. Parking space is a bit tight but there are few pay parking around. Transient houses are available near the area, too. Best to go as early as 6:30 AM so the place do not have much people yet."
Igorot Stone Kingdom,"Such an amazing sight to see! This place is built from stone, by hand I was told. I can’t imagine the time and hard work put into this location. This is a must see in Baguio if you have the opportunity. We stayed a couple of hours here and took some wonder pictures. Even as crowed as it was, people were polite and very patient. I would love to revisit here if I come back to Baguio."
Igorot Stone Kingdom,"Open, but few areas still under construction. Good to visit in the morning sunrise. Good for pictures but the same stone background everywhere just different structures.Few shaded areas and amenities."
Igorot Stone Kingdom,A beautiful and a must visit place when you go to Baguio City. Kids and adults will surely love this place. Not advisable for senior citezens though especially to those who have difficulty walking  and climbing up and down the stairs. The place is not fully finished yet.
Igorot Stone Kingdom,"A very beautiful place. It gets too busy on weekends, rain or shine. I hope in they control the flow of people inside and remove the shops/stores from the highlight spots.Nevertheless, I will definitely come back."
Igorot Stone Kingdom,"The place is still under construction and the entrance fee is affordable. I would like to see specific routes on my visit (tourist movement was a bit chaotic last time). I would also like to see the stores moved out of the grounds and closer to the ticketing office so there's less crowding. Overall, it was a good experience, and I enjoyed learning more about the Igorot culture through the placards near the photo opp sites."
