tourist_destination,review_post
Burnham Park,good to walk in early morning .there's also a nearby shop for coffee to awaken your sleeping good mood ..
Burnham Park,Our group visited this place last October 2018. The park is quite big with a lake offering rides for P30 a person. Other than the lake there's no other attraction. I observed that the park is not maintained for   cleanliness.
Burnham Park,"The Burnham Park is huge and we actually watch the sunrise at the park, its quite peaceful and the ambiance of the park by the pond was tranquil in the early morning before the sun was set, even at that time a lot of joggers are already at the park and you will see a lot of people doing some kind of exercise, there was also a boat ride and swan boat ride at the park, with a small fee. There was also a group exercise such as zumba that you could join, and picnic table for you to enjoy your breakfast. Its a good place to visit and to walk around, perfect for yoga and meditation. It could get really crowded depending on the day and time of your visit. There is a nearby eatery besides the park and I would recommend you not to eat there, we wanted to try some local food but we hot an overpriced mediocre food with questionable sanitation."
Burnham Park,"At the heart of Baguio City. Your Baguio City trip won't be complete unless you visit Burnham park. Well through the years Burnham park continues to improve. Not just a place to be for travelers, but even the locals enjoy havinv their time here. Its because you cab do a lot of things here, ...kids can play, ride a bike or a bike with a side car for groups, or a two-seater bike for couples... friends/couples/barkadas can do boating..people can have picnics, or even just sit down and take a breather. Food is available around too.. Its a fun place to be! 😁"
Burnham Park,"It's a good place to hang out with your kiddos. There's boating area, biking place and other picnic area"
Burnham Park,This is such a good place to hang out with your family and friends because there are so many fun activities to do and also the scenery is good.
Burnham Park,Always a good stop for everyone. A lot of activities around.Not much restrictions this pandemic.
Burnham Park,"Safe place, boat riding available for 100 pesos (30 mins) as of December 2019, near McDo, gas station, 7 eleven, ukay store, malls, Veniz Hotel, more space to jog and run around,"
Burnham Park,"Perfect bonding place for you and your loves. Rent a boat, rent a bicycle or even just stroll around. Tins of activities to do and food to chow."
Burnham Park,"Aside from playground, they also have a go-cart (""something like that stuff"") and boating activities that will absolutely love your kids.. #BoyBagito"
Burnham Park,One of our happiest and most memorable memories happened here in Baguio. We enjoyed every minute we spent here. We don't care if people saw how PDA we are 😁😁😁. Perfect not just for family bonding but also for lovers like us. We Love Baguio! ♥️📵 - Free Wi-Fi❌ - 24H✔️ - Entrance Fee✔️ - Ideal for Family Bonding✔️ - Parking Area✔️ - Comfort Room⭐⭐⭐⭐⭐ - Enjoyable⭐⭐⭐⭐⭐ - Boats⭐⭐⭐⭐⭐ - Affordable📸📸📸📸📸 - Instagrammable⭐⭐⭐⭐⭐ - Ambience/Appearance
Burnham Park,"Nice place to hang out and do cycling,.. eating and just go around the park."
Burnham Park,It was peacefull at late night and weekdays. Nice place to walk and chill while eating balot. 😍😍
Burnham Park,Great place to wander. A lot of activities to enjoy at daytime  and its great have a peaceful walk at night with its cool temperature.
Burnham Park,"Small park but full of fun. There’s a lot of activities to choose from biking, boating, play at their playground like a child or just sit down and relax. This is also a best place for picnic and have a quality time with family and friends. I also enjoyed their strawberry taho here."
